timestamp,ac3-master-vm_cpu,ac3-master-vm_cpu_pct,ac3-master-vm_mem,ac3-master-vm_mem_pct,ac3-node-1-vm_cpu,ac3-node-1-vm_cpu_pct,ac3-node-1-vm_mem,ac3-node-1-vm_mem_pct,ac3-node-2-vm_cpu,ac3-node-2-vm_cpu_pct,ac3-node-2-vm_mem,ac3-node-2-vm_mem_pct,ac3-node-3-vm_cpu,ac3-node-3-vm_cpu_pct,ac3-node-3-vm_mem,ac3-node-3-vm_mem_pct
2025-05-08 18:42:05,380.0,4.0,3852.0,49.0,277.0,3.0,2742.0,17.0,291.0,3.0,3250.0,20.0,555.0,6.0,4319.0,27.0
2025-05-08 18:42:35,325.0,4.0,3882.0,49.0,263.0,3.0,2745.0,17.0,297.0,3.0,3255.0,20.0,497.0,6.0,4334.0,27.0
2025-05-08 18:43:05,338.0,4.0,3891.0,49.0,249.0,3.0,2746.0,17.0,309.0,3.0,3264.0,20.0,541.0,6.0,4290.0,26.0
2025-05-08 18:43:35,341.0,4.0,3893.0,49.0,244.0,3.0,2746.0,17.0,287.0,3.0,3269.0,20.0,516.0,6.0,4288.0,26.0
2025-05-08 18:44:05,328.0,4.0,3892.0,49.0,258.0,3.0,2742.0,17.0,299.0,3.0,3262.0,20.0,545.0,6.0,4309.0,27.0
2025-05-08 18:44:35,330.0,4.0,3891.0,49.0,272.0,3.0,2744.0,17.0,310.0,3.0,3260.0,20.0,512.0,6.0,4316.0,27.0
2025-05-08 18:45:05,352.0,4.0,3893.0,49.0,258.0,3.0,2735.0,17.0,317.0,3.0,3266.0,20.0,526.0,6.0,4325.0,27.0
2025-05-08 18:45:35,339.0,4.0,3893.0,49.0,265.0,3.0,2736.0,17.0,294.0,3.0,3264.0,20.0,517.0,6.0,4319.0,27.0
2025-05-08 18:46:05,328.0,4.0,3894.0,49.0,233.0,2.0,2740.0,17.0,280.0,3.0,3246.0,20.0,534.0,6.0,4328.0,27.0
2025-05-08 18:46:35,323.0,4.0,3892.0,49.0,1337.0,16.0,2736.0,17.0,1743.0,21.0,3249.0,20.0,2143.0,26.0,4323.0,27.0
2025-05-08 18:47:05,330.0,4.0,3883.0,49.0,1491.0,18.0,2754.0,17.0,1849.0,23.0,3270.0,20.0,2085.0,26.0,4353.0,27.0
2025-05-08 18:47:35,318.0,3.0,3886.0,49.0,1446.0,18.0,2778.0,17.0,1780.0,22.0,3277.0,20.0,2036.0,25.0,4377.0,27.0
2025-05-08 18:48:05,348.0,4.0,3885.0,49.0,1431.0,17.0,2787.0,17.0,1755.0,21.0,3294.0,20.0,2002.0,25.0,4382.0,27.0
2025-05-08 18:48:35,334.0,4.0,3884.0,49.0,1321.0,16.0,2787.0,17.0,1738.0,21.0,3310.0,20.0,1990.0,24.0,4396.0,27.0
2025-05-08 18:49:05,384.0,4.0,3861.0,49.0,1267.0,15.0,2798.0,17.0,1330.0,16.0,3323.0,20.0,1500.0,18.0,4396.0,27.0
2025-05-08 18:49:35,311.0,3.0,3860.0,49.0,1425.0,17.0,2801.0,17.0,1737.0,21.0,3330.0,20.0,2103.0,26.0,4399.0,27.0
2025-05-08 18:50:05,346.0,4.0,3860.0,49.0,1409.0,17.0,2807.0,17.0,1747.0,21.0,3339.0,20.0,2138.0,26.0,4403.0,27.0
2025-05-08 18:50:35,342.0,4.0,3863.0,49.0,1503.0,18.0,2817.0,17.0,1770.0,22.0,3347.0,21.0,2053.0,25.0,4409.0,27.0
2025-05-08 18:51:05,409.0,5.0,3861.0,49.0,1461.0,18.0,2819.0,17.0,1830.0,22.0,3335.0,20.0,2138.0,26.0,4431.0,27.0
2025-05-08 18:51:35,331.0,4.0,3879.0,49.0,1359.0,16.0,2821.0,17.0,1749.0,21.0,3335.0,20.0,2101.0,26.0,4435.0,27.0
2025-05-08 18:52:05,363.0,4.0,3878.0,49.0,259.0,3.0,2827.0,17.0,262.0,3.0,3346.0,21.0,913.0,11.0,4454.0,27.0
2025-05-08 18:52:35,344.0,4.0,3941.0,50.0,1932.0,24.0,2842.0,17.0,2312.0,28.0,3358.0,21.0,2912.0,36.0,4457.0,28.0
2025-05-08 18:53:05,423.0,5.0,3965.0,50.0,1951.0,24.0,2844.0,17.0,2534.0,31.0,3381.0,21.0,2650.0,33.0,4448.0,27.0
2025-05-08 18:53:35,321.0,4.0,3965.0,50.0,1942.0,24.0,2858.0,17.0,2434.0,30.0,3394.0,21.0,2665.0,33.0,4462.0,28.0
2025-05-08 18:54:05,409.0,5.0,3965.0,50.0,1368.0,17.0,2869.0,18.0,1910.0,23.0,3399.0,21.0,2299.0,28.0,4470.0,28.0
2025-05-08 18:54:35,332.0,4.0,3963.0,50.0,240.0,3.0,2863.0,17.0,267.0,3.0,3402.0,21.0,526.0,6.0,4454.0,27.0
2025-05-08 18:55:05,434.0,5.0,3924.0,49.0,252.0,3.0,2859.0,17.0,268.0,3.0,3401.0,21.0,525.0,6.0,4453.0,27.0
2025-05-08 18:55:35,349.0,4.0,3924.0,49.0,248.0,3.0,2859.0,17.0,269.0,3.0,3397.0,21.0,506.0,6.0,4471.0,28.0
2025-05-08 18:56:05,345.0,4.0,3924.0,49.0,236.0,2.0,2856.0,17.0,273.0,3.0,3389.0,21.0,532.0,6.0,4473.0,28.0
2025-05-08 18:56:35,350.0,4.0,3926.0,49.0,228.0,2.0,2860.0,17.0,276.0,3.0,3389.0,21.0,574.0,7.0,4436.0,27.0
2025-05-08 18:57:05,438.0,5.0,3894.0,49.0,253.0,3.0,2863.0,17.0,273.0,3.0,3389.0,21.0,545.0,6.0,4436.0,27.0
2025-05-08 18:57:35,381.0,4.0,3897.0,49.0,246.0,3.0,2874.0,18.0,272.0,3.0,3393.0,21.0,597.0,7.0,4461.0,28.0
2025-05-08 18:58:05,412.0,5.0,3898.0,49.0,261.0,3.0,2877.0,18.0,289.0,3.0,3400.0,21.0,561.0,7.0,4472.0,28.0
2025-05-08 18:58:35,381.0,4.0,3898.0,49.0,240.0,3.0,2881.0,18.0,267.0,3.0,3402.0,21.0,568.0,7.0,4464.0,28.0
2025-05-08 18:59:05,369.0,4.0,3896.0,49.0,243.0,3.0,2881.0,18.0,256.0,3.0,3400.0,21.0,556.0,6.0,4490.0,28.0
2025-05-08 18:59:35,366.0,4.0,3896.0,49.0,249.0,3.0,2881.0,18.0,273.0,3.0,3395.0,21.0,562.0,7.0,4458.0,28.0
2025-05-08 19:00:05,395.0,4.0,3898.0,49.0,238.0,2.0,2887.0,18.0,275.0,3.0,3387.0,21.0,833.0,10.0,4425.0,27.0
2025-05-08 19:00:35,422.0,5.0,3903.0,49.0,238.0,2.0,2887.0,18.0,256.0,3.0,3394.0,21.0,527.0,6.0,4406.0,27.0
2025-05-08 19:01:05,389.0,4.0,3903.0,49.0,2006.0,25.0,2883.0,18.0,2487.0,31.0,3406.0,21.0,2673.0,33.0,4408.0,27.0
2025-05-08 19:01:35,353.0,4.0,3906.0,49.0,1984.0,24.0,2882.0,18.0,2433.0,30.0,3407.0,21.0,2899.0,36.0,4402.0,27.0
2025-05-08 19:02:05,366.0,4.0,3903.0,49.0,1903.0,23.0,2893.0,18.0,2528.0,31.0,3414.0,21.0,2712.0,33.0,4354.0,27.0
2025-05-08 19:02:35,369.0,4.0,3903.0,49.0,1903.0,23.0,2896.0,18.0,2547.0,31.0,3436.0,21.0,2864.0,35.0,4392.0,27.0
2025-05-08 19:03:05,416.0,5.0,3906.0,49.0,2044.0,25.0,2901.0,18.0,2343.0,29.0,3448.0,21.0,2746.0,34.0,4416.0,27.0
2025-05-08 19:03:35,355.0,4.0,3905.0,49.0,1754.0,21.0,2902.0,18.0,2206.0,27.0,3459.0,21.0,2776.0,34.0,4425.0,27.0
2025-05-08 19:04:05,376.0,4.0,3906.0,49.0,2045.0,25.0,2906.0,18.0,2489.0,31.0,3466.0,21.0,2858.0,35.0,4432.0,27.0
2025-05-08 19:04:35,377.0,4.0,3903.0,49.0,1976.0,24.0,2911.0,18.0,2408.0,30.0,3472.0,21.0,2718.0,33.0,4437.0,27.0
2025-05-08 19:05:05,374.0,4.0,3906.0,49.0,1914.0,23.0,2911.0,18.0,2374.0,29.0,3469.0,21.0,2683.0,33.0,4446.0,27.0
2025-05-08 19:05:35,372.0,4.0,3898.0,49.0,2065.0,25.0,2924.0,18.0,2396.0,29.0,3470.0,21.0,2806.0,35.0,4451.0,27.0
2025-05-08 19:06:05,365.0,4.0,3899.0,49.0,1850.0,23.0,2917.0,18.0,2485.0,31.0,3479.0,21.0,2802.0,35.0,4506.0,28.0
2025-05-08 19:06:35,360.0,4.0,3899.0,49.0,1947.0,24.0,2908.0,18.0,2383.0,29.0,3479.0,21.0,2853.0,35.0,4487.0,28.0
2025-05-08 19:07:05,363.0,4.0,3899.0,49.0,1991.0,24.0,2919.0,18.0,2470.0,30.0,3481.0,21.0,2734.0,34.0,4523.0,28.0
2025-05-08 19:07:35,405.0,5.0,3912.0,49.0,1982.0,24.0,2916.0,18.0,2553.0,31.0,3475.0,21.0,2906.0,36.0,4555.0,28.0
2025-05-08 19:08:05,357.0,4.0,3912.0,49.0,1876.0,23.0,2932.0,18.0,2530.0,31.0,3490.0,21.0,2842.0,35.0,4518.0,28.0
2025-05-08 19:08:35,377.0,4.0,3913.0,49.0,1958.0,24.0,2925.0,18.0,2445.0,30.0,3491.0,21.0,2810.0,35.0,4515.0,28.0
2025-05-08 19:09:05,367.0,4.0,3912.0,49.0,1891.0,23.0,2930.0,18.0,2115.0,26.0,3495.0,21.0,2837.0,35.0,4550.0,28.0
2025-05-08 19:09:35,370.0,4.0,3910.0,49.0,2099.0,26.0,2936.0,18.0,2497.0,31.0,3497.0,21.0,2703.0,33.0,4566.0,28.0
2025-05-08 19:10:05,358.0,4.0,3912.0,49.0,1945.0,24.0,2936.0,18.0,2245.0,28.0,3502.0,22.0,2724.0,34.0,4569.0,28.0
2025-05-08 19:10:35,352.0,4.0,3913.0,49.0,1950.0,24.0,2935.0,18.0,2501.0,31.0,3495.0,21.0,2740.0,34.0,4543.0,28.0
2025-05-08 19:11:05,354.0,4.0,3913.0,49.0,1941.0,24.0,2938.0,18.0,2587.0,32.0,3502.0,22.0,2701.0,33.0,4553.0,28.0
2025-05-08 19:11:35,388.0,4.0,3893.0,49.0,2162.0,27.0,2945.0,18.0,2523.0,31.0,3511.0,22.0,2705.0,33.0,4566.0,28.0
2025-05-08 19:12:05,352.0,4.0,3898.0,49.0,1950.0,24.0,2930.0,18.0,2321.0,29.0,3505.0,22.0,2790.0,34.0,4574.0,28.0
2025-05-08 19:12:35,350.0,4.0,3897.0,49.0,2022.0,25.0,2935.0,18.0,2495.0,31.0,3515.0,22.0,2721.0,34.0,4559.0,28.0
2025-05-08 19:13:05,390.0,4.0,3897.0,49.0,2122.0,26.0,2954.0,18.0,2378.0,29.0,3523.0,22.0,2672.0,33.0,4568.0,28.0
2025-05-08 19:13:35,357.0,4.0,3898.0,49.0,1926.0,24.0,2960.0,18.0,2366.0,29.0,3529.0,22.0,2849.0,35.0,4576.0,28.0
2025-05-08 19:14:05,349.0,4.0,3891.0,49.0,1901.0,23.0,2956.0,18.0,2601.0,32.0,3533.0,22.0,2727.0,34.0,4594.0,28.0
2025-05-08 19:14:35,356.0,4.0,3893.0,49.0,2223.0,27.0,2964.0,18.0,2352.0,29.0,3536.0,22.0,2777.0,34.0,4588.0,28.0
2025-05-08 19:15:05,385.0,4.0,3890.0,49.0,1856.0,23.0,2955.0,18.0,2573.0,32.0,3537.0,22.0,2752.0,34.0,4615.0,29.0
2025-05-08 19:15:35,394.0,4.0,3893.0,49.0,2051.0,25.0,2959.0,18.0,2440.0,30.0,3526.0,22.0,2779.0,34.0,4624.0,29.0
2025-05-08 19:16:05,357.0,4.0,3894.0,49.0,2015.0,25.0,2963.0,18.0,2447.0,30.0,3534.0,22.0,2828.0,35.0,4631.0,29.0
2025-05-08 19:16:35,366.0,4.0,3894.0,49.0,1989.0,24.0,2961.0,18.0,2405.0,30.0,3538.0,22.0,2738.0,34.0,4601.0,28.0
2025-05-08 19:17:05,345.0,4.0,3895.0,49.0,2018.0,25.0,2967.0,18.0,2468.0,30.0,3535.0,22.0,2758.0,34.0,4599.0,28.0
2025-05-08 19:17:35,358.0,4.0,3892.0,49.0,2185.0,27.0,2967.0,18.0,2301.0,28.0,3539.0,22.0,2844.0,35.0,4582.0,28.0
2025-05-08 19:18:05,398.0,4.0,3897.0,49.0,1866.0,23.0,2979.0,18.0,2395.0,29.0,3549.0,22.0,2877.0,35.0,4593.0,28.0
2025-05-08 19:18:35,389.0,4.0,3896.0,49.0,2046.0,25.0,2985.0,18.0,2528.0,31.0,3550.0,22.0,2661.0,33.0,4610.0,28.0
2025-05-08 19:19:05,362.0,4.0,3897.0,49.0,253.0,3.0,2980.0,18.0,295.0,3.0,3557.0,22.0,517.0,6.0,4605.0,28.0
2025-05-08 19:19:35,362.0,4.0,3898.0,49.0,249.0,3.0,2980.0,18.0,303.0,3.0,3556.0,22.0,558.0,6.0,4649.0,29.0
2025-05-08 19:20:05,376.0,4.0,3902.0,49.0,1939.0,24.0,2979.0,18.0,2684.0,33.0,3554.0,22.0,2741.0,34.0,4659.0,29.0
2025-05-08 19:20:35,363.0,4.0,3898.0,49.0,1925.0,24.0,2981.0,18.0,2697.0,33.0,3548.0,22.0,2684.0,33.0,4612.0,28.0
2025-05-08 19:21:05,364.0,4.0,3898.0,49.0,2099.0,26.0,2983.0,18.0,2652.0,33.0,3546.0,22.0,2791.0,34.0,4601.0,28.0
2025-05-08 19:21:35,373.0,4.0,3898.0,49.0,2006.0,25.0,2983.0,18.0,2565.0,32.0,3547.0,22.0,2969.0,37.0,4608.0,28.0
2025-05-08 19:22:05,375.0,4.0,3899.0,49.0,2060.0,25.0,2983.0,18.0,2546.0,31.0,3546.0,22.0,2916.0,36.0,4584.0,28.0
2025-05-08 19:22:35,417.0,5.0,3907.0,49.0,2039.0,25.0,2981.0,18.0,2482.0,31.0,3553.0,22.0,2849.0,35.0,4586.0,28.0
2025-05-08 19:23:05,387.0,4.0,3910.0,49.0,1827.0,22.0,2983.0,18.0,2532.0,31.0,3560.0,22.0,2807.0,35.0,4625.0,29.0
2025-05-08 19:23:35,366.0,4.0,3907.0,49.0,247.0,3.0,2987.0,18.0,283.0,3.0,3559.0,22.0,585.0,7.0,4633.0,29.0
2025-05-08 19:24:05,406.0,5.0,3909.0,49.0,267.0,3.0,2990.0,18.0,300.0,3.0,3559.0,22.0,540.0,6.0,4639.0,29.0
2025-05-08 19:24:35,372.0,4.0,3911.0,49.0,273.0,3.0,2999.0,18.0,294.0,3.0,3560.0,22.0,517.0,6.0,4630.0,29.0
2025-05-08 19:25:05,358.0,4.0,3909.0,49.0,243.0,3.0,2994.0,18.0,287.0,3.0,3561.0,22.0,532.0,6.0,4589.0,28.0
2025-05-08 19:25:35,375.0,4.0,3910.0,49.0,282.0,3.0,3000.0,18.0,288.0,3.0,3559.0,22.0,551.0,6.0,4592.0,28.0
2025-05-08 19:26:05,402.0,5.0,3913.0,49.0,244.0,3.0,3006.0,18.0,269.0,3.0,3562.0,22.0,581.0,7.0,4582.0,28.0
2025-05-08 19:26:35,383.0,4.0,3911.0,49.0,248.0,3.0,3009.0,18.0,268.0,3.0,3567.0,22.0,563.0,7.0,4591.0,28.0
2025-05-08 19:27:05,498.0,6.0,3902.0,49.0,247.0,3.0,3016.0,18.0,270.0,3.0,3556.0,22.0,541.0,6.0,4567.0,28.0
2025-05-08 19:27:35,476.0,5.0,3905.0,49.0,285.0,3.0,2254.0,14.0,312.0,3.0,2605.0,16.0,551.0,6.0,3785.0,23.0
2025-05-08 19:28:05,710.0,8.0,3915.0,49.0,348.0,4.0,2321.0,14.0,348.0,4.0,2690.0,16.0,620.0,7.0,3904.0,24.0
2025-05-08 19:28:35,466.0,5.0,3916.0,49.0,308.0,3.0,2285.0,14.0,310.0,3.0,2686.0,16.0,702.0,8.0,3911.0,24.0
2025-05-08 19:29:05,410.0,5.0,3914.0,49.0,278.0,3.0,2288.0,14.0,317.0,3.0,2686.0,16.0,598.0,7.0,3896.0,24.0
2025-05-08 19:29:35,403.0,5.0,3910.0,49.0,271.0,3.0,2299.0,14.0,279.0,3.0,2694.0,16.0,529.0,6.0,3906.0,24.0
2025-05-08 19:30:05,459.0,5.0,3913.0,49.0,306.0,3.0,2302.0,14.0,313.0,3.0,2682.0,16.0,581.0,7.0,3885.0,24.0
2025-05-08 19:30:35,448.0,5.0,3921.0,49.0,266.0,3.0,2297.0,14.0,286.0,3.0,2674.0,16.0,541.0,6.0,3879.0,24.0
2025-05-08 19:31:05,584.0,7.0,3919.0,49.0,308.0,3.0,2260.0,14.0,348.0,4.0,2654.0,16.0,579.0,7.0,3873.0,24.0
2025-05-08 19:31:35,776.0,9.0,3929.0,49.0,348.0,4.0,2298.0,14.0,429.0,5.0,2690.0,16.0,679.0,8.0,3884.0,24.0
2025-05-08 19:32:05,453.0,5.0,3929.0,49.0,244.0,3.0,2302.0,14.0,291.0,3.0,2699.0,16.0,567.0,7.0,3890.0,24.0
2025-05-08 19:32:35,409.0,5.0,4002.0,50.0,284.0,3.0,2294.0,14.0,336.0,4.0,2693.0,16.0,602.0,7.0,3878.0,24.0
2025-05-08 19:33:05,515.0,6.0,4003.0,50.0,321.0,4.0,2309.0,14.0,341.0,4.0,2709.0,17.0,949.0,11.0,4065.0,25.0
2025-05-08 19:33:35,389.0,4.0,4003.0,50.0,258.0,3.0,2306.0,14.0,304.0,3.0,2709.0,17.0,577.0,7.0,4280.0,26.0
2025-05-08 19:34:05,377.0,4.0,4004.0,50.0,299.0,3.0,2302.0,14.0,313.0,3.0,2705.0,16.0,551.0,6.0,4291.0,26.0
2025-05-08 19:34:35,397.0,4.0,4004.0,50.0,256.0,3.0,2309.0,14.0,290.0,3.0,2711.0,17.0,559.0,6.0,4325.0,27.0
2025-05-08 19:35:05,569.0,7.0,4006.0,50.0,453.0,5.0,2401.0,15.0,331.0,4.0,2701.0,16.0,646.0,8.0,4336.0,27.0
2025-05-08 19:35:35,569.0,7.0,4004.0,50.0,296.0,3.0,2299.0,14.0,341.0,4.0,2666.0,16.0,662.0,8.0,3926.0,24.0
2025-05-08 19:36:05,398.0,4.0,4004.0,50.0,211.0,2.0,2241.0,14.0,212.0,2.0,2616.0,16.0,611.0,7.0,3928.0,24.0
2025-05-08 19:36:35,370.0,4.0,4005.0,50.0,175.0,2.0,2239.0,14.0,191.0,2.0,2615.0,16.0,532.0,6.0,3907.0,24.0
2025-05-08 19:37:05,382.0,4.0,4010.0,51.0,173.0,2.0,2241.0,14.0,204.0,2.0,2617.0,16.0,584.0,7.0,4004.0,25.0
2025-05-08 19:37:35,417.0,5.0,4007.0,50.0,174.0,2.0,2231.0,14.0,196.0,2.0,2618.0,16.0,579.0,7.0,3993.0,25.0
2025-05-08 19:38:05,392.0,4.0,4009.0,51.0,168.0,2.0,2226.0,13.0,201.0,2.0,2621.0,16.0,596.0,7.0,3992.0,25.0
2025-05-08 19:38:35,361.0,4.0,4006.0,50.0,180.0,2.0,2228.0,14.0,202.0,2.0,2616.0,16.0,564.0,7.0,3994.0,25.0
2025-05-08 19:39:05,414.0,5.0,4001.0,50.0,190.0,2.0,2231.0,14.0,200.0,2.0,2618.0,16.0,626.0,7.0,3991.0,25.0
2025-05-08 19:39:35,443.0,5.0,3999.0,50.0,194.0,2.0,2226.0,13.0,208.0,2.0,2619.0,16.0,626.0,7.0,3889.0,24.0
2025-05-08 19:40:05,354.0,4.0,3996.0,50.0,172.0,2.0,2226.0,13.0,194.0,2.0,2612.0,16.0,490.0,6.0,3860.0,24.0
2025-05-08 19:40:35,333.0,4.0,3996.0,50.0,182.0,2.0,2227.0,14.0,199.0,2.0,2613.0,16.0,453.0,5.0,3860.0,24.0
2025-05-08 19:41:05,338.0,4.0,3969.0,50.0,164.0,2.0,2225.0,13.0,194.0,2.0,2607.0,16.0,451.0,5.0,3857.0,24.0
2025-05-08 19:41:35,380.0,4.0,3972.0,50.0,213.0,2.0,2204.0,13.0,210.0,2.0,2601.0,16.0,471.0,5.0,3877.0,24.0
2025-05-08 19:42:05,372.0,4.0,3971.0,50.0,179.0,2.0,2205.0,13.0,205.0,2.0,2599.0,16.0,493.0,6.0,3875.0,24.0
2025-05-08 19:42:35,434.0,5.0,3971.0,50.0,169.0,2.0,2207.0,13.0,201.0,2.0,2599.0,16.0,444.0,5.0,3881.0,24.0
2025-05-08 19:43:05,380.0,4.0,3964.0,50.0,165.0,2.0,2208.0,13.0,204.0,2.0,2603.0,16.0,452.0,5.0,3873.0,24.0
2025-05-08 19:43:35,331.0,4.0,3961.0,50.0,166.0,2.0,2206.0,13.0,197.0,2.0,2604.0,16.0,457.0,5.0,3883.0,24.0
2025-05-08 19:44:05,389.0,4.0,3959.0,50.0,288.0,3.0,2213.0,13.0,279.0,3.0,2618.0,16.0,661.0,8.0,3881.0,24.0
2025-05-08 19:44:35,325.0,4.0,3963.0,50.0,240.0,3.0,2378.0,14.0,396.0,4.0,2827.0,17.0,508.0,6.0,3880.0,24.0
2025-05-08 19:45:05,315.0,3.0,3958.0,50.0,1911.0,23.0,2411.0,15.0,3290.0,41.0,2896.0,18.0,493.0,6.0,3883.0,24.0
2025-05-08 19:45:35,353.0,4.0,3965.0,50.0,1686.0,21.0,2416.0,15.0,3242.0,40.0,2929.0,18.0,458.0,5.0,3883.0,24.0
2025-05-08 19:46:05,345.0,4.0,3966.0,50.0,1788.0,22.0,2428.0,15.0,3279.0,40.0,2965.0,18.0,519.0,6.0,3889.0,24.0
2025-05-08 19:46:35,313.0,3.0,3967.0,50.0,1627.0,20.0,2419.0,15.0,2803.0,35.0,2973.0,18.0,444.0,5.0,3897.0,24.0
2025-05-08 19:47:05,320.0,4.0,3968.0,50.0,1101.0,13.0,2422.0,15.0,2356.0,29.0,2983.0,18.0,490.0,6.0,3899.0,24.0
2025-05-08 19:47:35,317.0,3.0,3967.0,50.0,1605.0,20.0,2438.0,15.0,3076.0,38.0,3005.0,18.0,469.0,5.0,3900.0,24.0
2025-05-08 19:48:05,373.0,4.0,3946.0,50.0,2010.0,25.0,2448.0,15.0,3328.0,41.0,3031.0,19.0,514.0,6.0,3916.0,24.0
2025-05-08 19:48:35,322.0,4.0,3947.0,50.0,2005.0,25.0,2464.0,15.0,3409.0,42.0,3069.0,19.0,465.0,5.0,3911.0,24.0
2025-05-08 19:49:05,317.0,3.0,3952.0,50.0,1468.0,18.0,2478.0,15.0,3109.0,38.0,3085.0,19.0,490.0,6.0,3918.0,24.0
2025-05-08 19:49:35,319.0,3.0,3949.0,50.0,1746.0,21.0,2485.0,15.0,3408.0,42.0,3110.0,19.0,505.0,6.0,3924.0,24.0
2025-05-08 19:50:05,356.0,4.0,3950.0,50.0,1743.0,21.0,2504.0,15.0,3047.0,38.0,3128.0,19.0,488.0,6.0,3925.0,24.0
2025-05-08 19:50:35,321.0,4.0,4004.0,50.0,2163.0,27.0,2501.0,15.0,3547.0,44.0,2991.0,18.0,320.0,4.0,3320.0,20.0
2025-05-08 19:51:05,375.0,4.0,3998.0,50.0,2017.0,25.0,2419.0,15.0,3570.0,44.0,2948.0,18.0,293.0,3.0,3319.0,20.0
2025-05-08 19:51:35,674.0,8.0,3963.0,50.0,1861.0,23.0,2425.0,15.0,3077.0,38.0,2948.0,18.0,480.0,6.0,3148.0,19.0
2025-05-08 19:52:05,319.0,3.0,3959.0,50.0,1842.0,23.0,2432.0,15.0,3205.0,40.0,2951.0,18.0,195.0,2.0,3141.0,19.0
2025-05-08 19:52:35,264.0,3.0,3958.0,50.0,1766.0,22.0,2436.0,15.0,3022.0,37.0,2951.0,18.0,156.0,1.0,3159.0,19.0
2025-05-08 19:53:05,290.0,3.0,3961.0,50.0,1670.0,20.0,2437.0,15.0,2937.0,36.0,2945.0,18.0,168.0,2.0,3164.0,19.0
2025-05-08 19:53:35,287.0,3.0,3959.0,50.0,1580.0,19.0,2432.0,15.0,3109.0,38.0,2950.0,18.0,169.0,2.0,3184.0,20.0
2025-05-08 19:54:05,290.0,3.0,3960.0,50.0,138.0,1.0,2432.0,15.0,153.0,1.0,2950.0,18.0,162.0,2.0,3183.0,20.0
2025-05-08 19:54:35,256.0,3.0,3877.0,49.0,1982.0,24.0,2428.0,15.0,4178.0,52.0,2945.0,18.0,377.0,4.0,3182.0,20.0
2025-05-08 19:55:05,259.0,3.0,3875.0,49.0,2616.0,32.0,2445.0,15.0,4462.0,55.0,2972.0,18.0,145.0,1.0,3137.0,19.0
2025-05-08 19:55:35,272.0,3.0,3876.0,49.0,2435.0,30.0,2461.0,15.0,4130.0,51.0,2976.0,18.0,161.0,2.0,3136.0,19.0
2025-05-08 19:56:05,276.0,3.0,3877.0,49.0,2563.0,32.0,2464.0,15.0,4648.0,58.0,2987.0,18.0,133.0,1.0,3136.0,19.0
2025-05-08 19:56:35,296.0,3.0,3852.0,49.0,2743.0,34.0,2474.0,15.0,4299.0,53.0,3001.0,18.0,139.0,1.0,3153.0,19.0
2025-05-08 19:57:05,269.0,3.0,3851.0,49.0,2813.0,35.0,2480.0,15.0,4361.0,54.0,3027.0,19.0,137.0,1.0,3157.0,19.0
2025-05-08 19:57:35,253.0,3.0,3878.0,49.0,2423.0,30.0,2483.0,15.0,4370.0,54.0,3030.0,19.0,137.0,1.0,3101.0,19.0
2025-05-08 19:58:05,300.0,3.0,3876.0,49.0,2910.0,36.0,2478.0,15.0,4525.0,56.0,3053.0,19.0,129.0,1.0,3124.0,19.0
2025-05-08 19:58:35,241.0,3.0,3875.0,49.0,2249.0,28.0,2483.0,15.0,4486.0,56.0,3057.0,19.0,150.0,1.0,3117.0,19.0
2025-05-08 19:59:05,269.0,3.0,3879.0,49.0,2730.0,34.0,2489.0,15.0,4965.0,62.0,3067.0,19.0,144.0,1.0,3120.0,19.0
2025-05-08 19:59:35,261.0,3.0,3875.0,49.0,2308.0,28.0,2489.0,15.0,4433.0,55.0,3073.0,19.0,349.0,4.0,3171.0,19.0
2025-05-08 20:00:05,283.0,3.0,3873.0,49.0,144.0,1.0,2492.0,15.0,187.0,2.0,3072.0,19.0,170.0,2.0,3125.0,19.0
2025-05-08 20:00:35,387.0,4.0,3881.0,49.0,184.0,2.0,2144.0,13.0,196.0,2.0,2408.0,15.0,150.0,1.0,3127.0,19.0
2025-05-08 20:01:05,279.0,3.0,3879.0,49.0,113.0,1.0,2145.0,13.0,128.0,1.0,2406.0,15.0,148.0,1.0,3127.0,19.0
2025-05-08 20:01:35,279.0,3.0,3876.0,49.0,108.0,1.0,2141.0,13.0,123.0,1.0,2407.0,15.0,145.0,1.0,3126.0,19.0
2025-05-08 20:02:05,302.0,3.0,3876.0,49.0,290.0,3.0,2218.0,13.0,162.0,2.0,2451.0,15.0,160.0,2.0,3088.0,19.0
2025-05-08 20:02:35,271.0,3.0,3879.0,49.0,935.0,11.0,2312.0,14.0,855.0,10.0,2484.0,15.0,153.0,1.0,3093.0,19.0
2025-05-08 20:03:05,331.0,4.0,3884.0,49.0,4845.0,60.0,2497.0,15.0,3308.0,41.0,2556.0,16.0,162.0,2.0,3095.0,19.0
2025-05-08 20:03:35,247.0,3.0,3883.0,49.0,5223.0,65.0,2563.0,16.0,3229.0,40.0,2580.0,16.0,139.0,1.0,3097.0,19.0
2025-05-08 20:04:05,263.0,3.0,3885.0,49.0,4900.0,61.0,2602.0,16.0,3104.0,38.0,2597.0,16.0,160.0,2.0,3099.0,19.0
2025-05-08 20:04:35,265.0,3.0,3889.0,49.0,4708.0,58.0,2665.0,16.0,3365.0,42.0,2643.0,16.0,153.0,1.0,3099.0,19.0
